PRIMARY_KEY,STATE,Region,YEAR,ENROLL,TOTAL_REVENUE,TOTAL_REVENUE_PS,FEDERAL_REVENUE,FEDERAL_REVENUE_PS,STATE_REVENUE,STATE_REVENUE_PS,LOCAL_REVENUE,LOCAL_REVENUE_PS,TOTAL_EXPENDITURE,TOTAL_EXPENDITURE_PS,INSTRUCTION_EXPENDITURE,INSTRUCTION_EXPENDITURE_PS,SUPPORT_SERVICES_EXPENDITURE,SUPPORT_SERVICES_EXP_PS,OTHER_EXPENDITURE,OTHER_EXPENDITURE_PS,CAPITAL_OUTLAY_EXPENDITURE,CAPITAL_OUTLAY_EXP_PS,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G,AVG_MATH_4_SCORE,AVG_MATH_8_SCORE,AVG_READING_4_SCORE,AVG_READING_8_SCORE
2014_ILLINOIS,ILLINOIS,Midwest,2014,2060632,31085621,16.27084967,2301827,1.204823319,11163462,5.843184281,17620332,9.222842068,31080869,16.26836237,16323537,8.544073049,10012961,5.240988532,975999,0.510857834,1999969,1.04682467,79349,139729,149399,153054,147588,1209886,621275,1910510,239.000204,284.8976472,218.5401839,264.6157135
2015_ILLINOIS,ILLINOIS,Midwest,2015,2047123,32096832,16.84120742,2262192,1.186972119,11858968,6.222400387,17975672,9.431834913,32410033,17.00554398,17313173,9.084221694,10279691,5.393753761,992075,0.520541742,2056951,1.079282168,87589,135924,149373,150193,147993,1198970,619292,1905851,237.3078138,281.9685673,222.0222677,257.3504398
1993_INDIANA,INDIANA,Midwest,1993,958052,5833420,6.583586798,278090,0.313851849,3005534,3.392039998,2549796,2.877694951,5668599,6.397570128,2862585,3.230708026,1619011,1.827212758,268924,0.303507119,477709,0.539141475,3960,70226,72841,78125,60971,599876,282219,886055,221.0377425,270.0989439,219.7632575,263.5421958
1994_INDIANA,INDIANA,Midwest,1994,963071,6121754,6.877278007,286351,0.321691371,2754602,3.094564687,3080801,3.461021949,6061435,6.809514662,3003825,3.374545859,1743788,1.9589998,273493,0.307246484,551285,0.619322535,4660,71594,72408,77799,62727,598843,286639,890142,221.0377425,270.0989439,219.7632575,263.5421958
1995_INDIANA,INDIANA,Midwest,1995,966622,6514934,7.257313642,292362,0.325676781,3335998,3.716136463,2886574,3.215500398,6377558,7.104283585,3145120,3.50350783,1760003,1.960556129,290661,0.323781951,643725,0.717077752,4901,73833,72356,78278,62659,602576,290229,897706,221.0377425,270.0989439,219.7632575,263.5421958
1996_INDIANA,INDIANA,Midwest,1996,975455,6422662,7.113456914,306715,0.339703995,3298257,3.653003858,2817690,3.120749062,6644035,7.358639877,3293900,3.648178237,1847383,2.046079861,302283,0.334795307,616866,0.683213551,5263,74803,72246,76566,62923,606232,291394,902889,229.3944436,275.5290368,219.7632575,263.5421958
1997_INDIANA,INDIANA,Midwest,1997,981546,7885141,8.671851355,305125,0.335567702,3783388,4.160861341,3796628,4.175422312,7325086,8.055918969,3630591,3.992819594,2029513,2.232000044,335709,0.369203106,667028,0.733578216,5521,72989,75303,75575,64829,611905,291854,909280,229.3944436,275.5290368,219.7632575,263.5421958
1998_INDIANA,INDIANA,Midwest,1998,985690,7656749,8.3945088,343921,0.377059227,3770236,4.133514013,3542592,3.883935561,7649103,8.386126076,3745167,4.106029509,2089790,2.29115001,352606,0.386581063,766633,0.840501297,5557,71996,77667,74775,64293,617071,289486,912114,229.3944436,275.5290368,219.7632575,263.5421958
1999_INDIANA,INDIANA,Midwest,1999,986891,8167164,8.940567819,377681,0.41344616,4094272,4.481986218,3695211,4.045135441,8196714,8.972916108,4027481,4.408870328,2251783,2.465019513,370124,0.405173537,808948,0.88555274,4997,70438,79139,74540,64647,621216,287282,913495,229.3944436,275.5290368,219.7632575,263.5421958
2000_INDIANA,INDIANA,Midwest,2000,987214,8489991,9.290721088,426266,0.466469106,4300608,4.706218114,3763109,4.118025112,8518477,9.321893733,4143020,4.533767266,2373445,2.597295511,375026,0.410396426,841171,0.920505705,5567,70727,79742,73889,63504,624415,283832,913814,234.4214288,283.0512293,221.8803468,267.0320728
2001_INDIANA,INDIANA,Midwest,2001,987854,9124748,9.928121678,444861,0.484028067,4590018,4.99413871,4089869,4.449954901,8991877,9.783552266,4364661,4.748940518,2553481,2.778298104,395908,0.430765079,832585,0.9058886,6147,72344,79008,76999,62913,630403,282531,919081,234.4214288,283.0512293,221.8803468,267.0320728
2002_INDIANA,INDIANA,Midwest,2002,994348,9273957,9.976759872,523331,0.562990288,4446730,4.783713945,4303896,4.630055639,9353054,10.06185103,4586033,4.933573663,2650367,2.851218216,365778,0.393497541,875596,0.941950781,5407,71570,78909,79338,64156,635542,288607,929556,234.4214288,283.0512293,221.8803468,267.0320728
2003_INDIANA,INDIANA,Midwest,2003,999713,8246076,8.799249627,582940,0.622045513,4569923,4.876488314,3093213,3.300715799,9777720,10.43364129,4785880,5.106932413,2848989,3.040108458,377679,0.403014937,859389,0.917039612,5561,72315,77484,81494,63632,638041,293532,937134,237.9682799,281.2209398,220.4064911,264.5320515
2004_INDIANA,INDIANA,Midwest,2004,1005587,10423578,10.99294668,651058,0.68662084,5044543,5.320091837,4727977,4.986234004,10312694,10.87600585,5005025,5.278415239,2986672,3.149813437,400765,0.422656047,913045,0.962918395,7967,73142,78079,82728,63316,638897,301342,948206,237.9682799,281.2209398,220.4064911,264.5320515
2005_INDIANA,INDIANA,Midwest,2005,1014528,11653165,12.14434295,708922,0.738802883,5224277,5.444478951,5719966,5.961061117,11071431,11.53808901,5343758,5.568996045,3228234,3.364303245,413599,0.431032093,982893,1.024321691,10501,75519,79078,82021,67050,638447,310607,959555,240.0690988,281.7149455,218.0725333,238.203093
2006_INDIANA,INDIANA,Midwest,2006,1026106,11578988,11.97667344,740036,0.765452862,5380185,5.564969823,5458767,5.646250756,11260755,11.64751059,5348450,5.53214487,3313154,3.426945733,424213,0.438782782,985099,1.018932659,10148,79145,78177,82067,69654,640815,315832,966795,240.0690988,281.7149455,218.0725333,238.203093
2007_INDIANA,INDIANA,Midwest,2007,1034588,10458932,10.76776219,765168,0.787761796,5224450,5.378716982,4469314,4.601283409,11462062,11.8005125,5511104,5.673835269,3351081,3.450031349,448190,0.461424105,887670,0.913881022,10755,75445,78204,80850,71755,643350,317214,971319,245.144255,285.0072109,221.6730923,272.6925529
2008_INDIANA,INDIANA,Midwest,2008,1033329,11340157,11.69282427,808860,0.834014718,5367296,5.534213411,5164001,5.324596144,10865851,11.20376784,5504992,5.676191615,3433093,3.539858678,461943,0.476308954,941950,0.971243681,11487,76308,78842,80874,72989,642226,316126,969839,245.144255,285.0072109,221.6730923,272.6925529
2009_INDIANA,INDIANA,Midwest,2009,1028259,12999357,13.42302803,1403839,1.449592488,5804809,5.993997544,5790709,5.979438002,11218398,11.58402457,5548292,5.729120222,3681825,3.801821905,476598,0.492131135,899628,0.928948398,12444,78224,79992,80983,72999,639931,316062,968437,242.6168096,286.8099779,222.6594808,264.3620409
2010_INDIANA,INDIANA,Midwest,2010,1026053,14023240,14.4499916,1477561,1.522525753,7342841,7.566296433,5202838,5.361169416,11502534,11.85257613,5746633,5.921513045,3696608,3.809102216,492877,0.507876105,929416,0.957699747,11652,76765,82387,79790,74836,640997,317818,970467,242.6168096,286.8099779,222.6594808,264.3620409
2011_INDIANA,INDIANA,Midwest,2011,1023220,12125155,12.59626802,1024389,1.0641908,7340384,7.625588641,3760382,3.906488579,11113533,11.54534027,5609296,5.827240627,3548729,3.686611974,500684,0.520137669,843671,0.876451149,9540,78166,78627,79586,74071,636899,316160,962599,243.836876,285.0029161,220.7313427,262.3586434
2012_INDIANA,INDIANA,Midwest,2012,1006627,12395432,12.90266143,1096902,1.141787969,7462594,7.767968373,3835936,3.992905085,11351906,11.81643364,5659432,5.891019769,3670372,3.820566094,521782,0.543133671,894450,0.931051496,9114,80681,75678,79908,74886,635245,316329,960688,243.836876,285.0029161,220.7313427,262.3586434
2013_INDIANA,INDIANA,Midwest,2013,1002772,12236713,12.67135308,980013,1.014822424,7503451,7.769968696,3753249,3.886561962,11211155,11.60936793,5535933,5.732565737,3595471,3.72317979,527250,0.545977577,862576,0.893214138,14586,80611,77584,80754,75871,634763,316350,965699,248.5967774,287.7676538,225.3323408,259.9605695
2014_INDIANA,INDIANA,Midwest,2014,1007121,12399402,12.83344184,933891,0.966581762,7632238,7.899403734,3833273,3.967456341,11136045,11.52586115,5513142,5.706128989,3641179,3.76863811,526178,0.544596809,889924,0.921075701,16206,78861,75552,82669,74952,633508,316465,966179,248.5967774,287.7676538,225.3323408,259.9605695
2015_INDIANA,INDIANA,Midwest,2015,1004215,12456571,12.85864807,929878,0.959892891,7676341,7.924120318,3850352,3.974634857,11378564,11.74584482,5537406,5.71614411,3712136,3.831957478,547516,0.565188891,948358,0.978969394,18529,77044,77751,79198,74952,628889,321313,968731,247.6521836,287.1752011,227.2788913,268.5534796
1993_IOWA,IOWA,Midwest,1993,493957,2880731,6.467361582,131444,0.295097278,1299055,2.916432808,1450232,3.255831496,2889377,6.486772214,1522556,3.418201901,818922,1.838514142,114390,0.256810334,196098,0.440248212,5430,36348,36370,38548,32588,297395,142601,445426,229.8840779,283.360009,222.852939,271.5667703
1994_IOWA,IOWA,Midwest,1994,497925,2987394,6.649262601,139312,0.310076967,1339912,2.982340713,1508170,3.356844921,2974072,6.619610846,1551221,3.452666699,858078,1.909887331,120252,0.267653723,195410,0.434938413,5901,37402,36960,39039,34078,295436,147945,449282,229.8840779,283.360009,222.852939,271.5667703
1995_IOWA,IOWA,Midwest,1995,498837,3076971,6.79591093,141050,0.3115282,1381253,3.050686003,1554668,3.433696728,3100772,6.848478691,1614502,3.565848293,872640,1.927344689,127943,0.282579599,209808,0.463389639,5957,37629,36431,38715,34565,294320,152491,452768,229.8840779,283.360009,222.852939,271.5667703
1996_IOWA,IOWA,Midwest,1996,502343,3258040,7.193078127,147878,0.326484023,1486426,3.281721019,1623736,3.584873085,3284185,7.250800877,1679091,3.70708547,931857,2.057347425,134624,0.297221934,242065,0.534429429,5042,37101,34918,38801,35650,292987,154912,452941,229.1261984,283.9863686,223.0452103,271.5667703
1997_IOWA,IOWA,Midwest,1997,502941,3406582,7.563123307,153160,0.340038187,1646498,3.65547267,1606924,3.567612451,3485339,7.737975667,1752717,3.891294792,983324,2.183126859,142001,0.315263532,295558,0.656183118,4757,36486,34950,37631,36808,290135,155528,450420,229.1261984,283.9863686,223.0452103,271.5667703
1998_IOWA,IOWA,Midwest,1998,501054,3589705,7.957881832,168098,0.372650126,1715712,3.803497322,1705895,3.781734384,3650286,8.09218157,1827658,4.051666194,1022484,2.266706275,145224,0.321941617,325840,0.722342425,4975,35772,35776,38374,37166,290279,155834,451088,229.1261984,283.9863686,223.0452103,271.5667703
1999_IOWA,IOWA,Midwest,1999,498214,3740509,8.294308085,186056,0.412565719,1776000,3.938151508,1778453,3.943590858,3789049,8.401942023,1815795,4.026394041,1054419,2.338097846,245363,0.544074701,340182,0.754328973,5497,34596,36766,37966,37124,289970,155506,450973,229.1261984,283.9863686,223.0452103,271.5667703
2000_IOWA,IOWA,Midwest,2000,497301,3822452,8.518055831,217060,0.483702398,1879158,4.187566714,1726234,3.846786719,3974813,8.857581221,1906755,4.249064618,1104075,2.46035071,260900,0.581396644,353405,0.787537298,5797,33977,36448,36458,36892,287877,155073,448747,232.8969349,283.9863686,223.3306409,267.2741902
2001_IOWA,IOWA,Midwest,2001,495080,4068110,9.103483308,239495,0.535934066,1943702,4.34955267,1884913,4.217996572,4211493,9.424341089,1994331,4.462848588,1171278,2.621047544,271596,0.607768633,405205,0.906754477,5714,34249,36106,37115,36469,287304,153856,446874,232.8969349,283.9863686,223.3306409,267.2741902
2002_IOWA,IOWA,Midwest,2002,485932,4191217,9.53021497,273857,0.622710798,1951680,4.437835109,1965680,4.469669063,4418238,10.04642755,2109878,4.797554243,1180608,2.684530063,278099,0.632356486,459382,1.044567536,5949,34090,34803,37281,36728,281686,152147,439782,232.8969349,283.9863686,223.3306409,267.2741902
2003_IOWA,IOWA,Midwest,2003,482210,4374803,9.891008612,304688,0.688870249,1974708,4.464624769,2095407,4.737513594,4517990,10.21474064,2157225,4.877278143,1208401,2.732078381,284796,0.643896351,459042,1.03784979,6907,35295,34290,38428,36834,282829,152565,442301,238.4766945,283.9533447,223.2711298,238.7007333
2004_IOWA,IOWA,Midwest,2004,481226,4396136,9.954882859,353266,0.799957428,1953425,4.423456656,2089445,4.731468775,4443289,10.06165904,2256107,5.108868539,1236810,2.800709229,199965,0.452813141,533020,1.207003528,6108,36713,33743,38097,36434,281348,154150,441606,238.4766945,283.9533447,223.2711298,238.7007333
2005_IOWA,IOWA,Midwest,2005,478319,4638125,10.39828762,363930,0.815900567,2051926,4.600246162,2222269,4.982140895,4599549,10.31180346,2323233,5.208493724,1301312,2.917432468,214893,0.4817721,538313,1.206852641,6826,37435,34160,38145,37611,281899,157322,446047,239.8808018,283.8109288,220.8094002,270.5087409
2006_IOWA,IOWA,Midwest,2006,483482,4898509,10.99479047,397290,0.891724463,2158255,4.84424169,2342964,5.258824322,4930613,11.06684847,2425326,5.443687294,1428006,3.205184836,215683,0.484104325,592789,1.330525442,8255,37592,34245,37031,38448,280371,156904,445530,239.8808018,283.8109288,220.8094002,270.5087409
2007_IOWA,IOWA,Midwest,2007,483122,5194536,11.61319574,390585,0.873213711,2279228,5.095569824,2524723,5.644412201,5198975,11.62311981,2557629,5.717978699,1480218,3.309258299,221002,0.494084454,647628,1.447873444,12487,37819,34590,36040,39114,279198,155611,447296,242.8195893,285.2269031,224.8947954,259.7907207
2008_IOWA,IOWA,Midwest,2008,485114,5496908,12.24154802,391985,0.872945882,2465108,5.489765877,2639815,5.878836265,5495756,12.23898253,2737356,6.096058899,1560614,3.475468614,220771,0.491654363,672361,1.497339863,17022,38522,35031,35324,38050,280022,151993,449037,242.8195893,285.2269031,224.8947954,259.7907207
2009_IOWA,IOWA,Midwest,2009,487559,5732319,12.65731111,431142,0.951987917,2545353,5.620295174,2755824,6.08502802,5732186,12.65701744,2914176,6.434678926,1615189,3.566436145,225983,0.498984292,672339,1.484565652,21804,38956,35225,35239,38685,280573,150509,452886,242.595644,284.1701786,221.4222981,260.2445245
2010_IOWA,IOWA,Midwest,2010,491255,5744872,12.58545925,728361,1.595641763,2217889,4.858794354,2798622,6.131023136,5941449,13.01610624,2970150,6.506794547,1622316,3.554055149,226336,0.4958409,811476,1.777724227,27211,39306,35071,35263,37704,281595,147663,456469,242.595644,284.1701786,221.4222981,260.2445245
2011_IOWA,IOWA,Midwest,2011,493493,6098470,13.38314135,596688,1.309436604,2537754,5.569121516,2964028,6.50458323,6057294,13.29278029,2995991,6.57472629,1638449,3.595589478,230237,0.505256944,861361,1.890263626,26930,40187,34951,35498,37069,283035,145718,455683,242.6048729,284.9208361,220.707447,257.1880104
2012_IOWA,IOWA,Midwest,2012,495870,6262807,13.66100767,512246,1.117357845,2681035,5.848118854,3069526,6.69553097,6256926,13.64817949,3072424,6.701852353,1688512,3.683136872,242935,0.52991205,900591,1.964451492,27729,41381,35492,35694,36254,285931,144784,458444,242.6048729,284.9208361,220.707447,257.1880104
2013_IOWA,IOWA,Midwest,2013,499489,6281345,13.60411198,459132,0.994386257,3118413,6.753846454,2703800,5.85587927,6318241,13.68402119,3174989,6.876378529,1748683,3.787290676,254025,0.550166333,783793,1.697535757,28075,41240,35617,36238,36258,288638,145011,461724,245.7935055,285.0701378,223.8158046,270.2241686
2014_IOWA,IOWA,Midwest,2014,501763,6455928,13.8721411,455586,0.978938004,3247115,6.977221157,2753227,5.915981933,6541553,14.05612736,3266694,7.01929143,1853835,3.983418137,259833,0.558314783,801317,1.721825659,28884,39923,36072,35827,36091,290642,145862,465388,245.7935055,285.0701378,223.8158046,270.2241686
2015_IOWA,IOWA,Midwest,2015,505311,6714410,14.32266914,458457,0.977945631,3460798,7.382311283,2795155,5.962412222,6772654,14.44691081,3383909,7.218297511,1912222,4.079006647,262267,0.559448033,842674,1.797528136,28971,39218,37030,35965,36387,293017,146808,468796,243.3399119,286.41622,223.6293988,266.8067283
1993_KANSAS,KANSAS,Midwest,1993,451469,2386945,5.685205739,123082,0.293155683,1165178,2.775211265,1098685,2.616838791,2522542,6.008169545,1309958,3.120047064,802965,1.912495356,142268,0.338852739,195674,0.466054705,2432,34575,35975,35902,27644,290339,127081,419852,231.9534346,283.6796191,222.18488,255.8823272
1994_KANSAS,KANSAS,Midwest,1994,457744,2700587,6.369263897,134686,0.317653413,1540727,3.633764384,1025174,2.4178461,2643192,6.233899288,1371720,3.235165789,856673,2.020440893,156331,0.36870258,172340,0.406459388,2640,33445,36488,36757,28811,290633,130730,424003,231.9534346,283.6796191,222.18488,255.8823272
1995_KANSAS,KANSAS,Midwest,1995,460905,2826943,6.644657606,137424,0.323011616,1613143,3.791651584,1076376,2.529994406,2756682,6.479510913,1407359,3.307961527,881083,2.070963177,162631,0.382260028,177250,0.416621616,3209,33925,36004,36782,28491,288908,133329,425446,231.9534346,283.6796191,222.18488,255.8823272
1996_KANSAS,KANSAS,Midwest,1996,463008,2914544,6.7903741,140242,0.326739155,1658774,3.864651214,1115528,2.598983731,3007653,7.007301668,1468081,3.420370116,906796,2.112674941,169091,0.393952243,318829,0.742815406,3723,32890,35077,37164,29244,288376,137118,429217,231.9534346,283.6796191,222.18488,255.8823272
1997_KANSAS,KANSAS,Midwest,1997,466368,3029537,6.996928272,152455,0.35210552,1682302,3.885394509,1194780,2.759428243,2949608,6.812326638,1476664,3.410459119,959322,2.215621471,180594,0.417094515,188156,0.434559484,5373,32274,35172,36832,30922,287426,140182,432981,231.9534346,283.6796191,222.18488,255.8823272
1998_KANSAS,KANSAS,Midwest,1998,468980,3207670,7.436988915,188910,0.43798819,1868123,4.331246682,1150637,2.667754044,3087318,7.157952577,1536690,3.562818649,1013241,2.34920116,193699,0.449091495,188870,0.437895449,2595,31279,35197,37189,31955,286624,142094,431313,231.9534346,283.6796191,222.18488,255.8823272
1999_KANSAS,KANSAS,Midwest,1999,469758,3390596,7.8831087,201872,0.469350792,2093218,4.866715182,1095506,2.547042726,3189867,7.416415374,1590684,3.698327633,1031073,2.397236514,204037,0.4743844,218426,0.507838711,2811,30845,35722,36759,32344,284169,143129,430109,231.9534346,283.6796191,222.18488,255.8823272
2000_KANSAS,KANSAS,Midwest,2000,469377,3518271,8.222603172,221530,0.517741038,2201788,5.145831288,1094953,2.559030845,3327090,7.77579123,1661540,3.8832097,1092448,2.553176373,209338,0.489246935,206141,0.481775179,2263,30392,35165,36085,33085,281831,143784,427878,231.9534346,283.6796191,221.9783314,239.8105247
2001_KANSAS,KANSAS,Midwest,2001,468347,3681845,8.64835059,238960,0.561297354,2253677,5.293701612,1189208,2.793351624,3491029,8.200139526,1721113,4.04275265,1159966,2.724664575,220701,0.518408467,209716,0.492605607,2032,30104,34932,36120,33221,280126,143570,425728,231.9534346,283.6796191,221.9783314,239.8105247
2002_KANSAS,KANSAS,Midwest,2002,470204,3823261,8.996056406,282329,0.664314471,2281992,5.36948138,1258940,2.962260555,3690815,8.684413626,1958937,4.609339448,1195259,2.81242044,166405,0.391547625,231630,0.545020742,2259,29910,34146,35972,33829,278400,144334,424993,231.9534346,283.6796191,221.9783314,239.8105247
2003_KANSAS,KANSAS,Midwest,2003,470264,4068800,9.643008653,311152,0.737426619,2397661,5.682428669,1359987,3.223153364,3818740,9.050369363,2068389,4.902057861,1196089,2.834717012,167265,0.396416104,235653,0.558494868,2446,33677,33799,36602,33819,275938,143559,421943,241.7473658,284.1910881,220.1432297,271.7909687
2004_KANSAS,KANSAS,Midwest,2004,469824,4377709,10.41917227,339550,0.80814644,2250069,5.355279787,1788090,4.255746039,3982036,9.477450203,2132173,5.074681252,1229634,2.926592076,174522,0.415371324,286696,0.682351205,2486,34203,33503,35915,33593,274136,143537,420159,241.7473658,284.1910881,220.1432297,271.7909687
